idFrameElement,frameName,name,coreType,description,Role+AF8-Type
8652,Supporting,Place,cty+AF8-peripheral,+ACI-This FE identifies the +ACM-Place where the support occurs.

+ADw-ex+AD4APA-fex name+AD0AIgAi-Place+ACIAIgA+-In England+ADw-/fex+AD4-, economic incentives are +ADw-t+AD4-buttressed+ADw-/t+AD4- by closing certain overdoctored areas from new practices.+ADw-/ex+AD4-+ACI-,Path/Location
8653,Supporting,Time,cty+AF8-peripheral,+ACI-This FE identifies when the support occurs.

+ADw-ex+AD4APA-fex name+AD0AIgAi-Time+ACIAIgA+-Early in the twentieth century+ADw-/fex+AD4-, such economic arguments +ADw-t+AD4-buttressed+ADw-/t+AD4- the creation of a National Park Service.+ADw-/ex+AD4-+ACI-,Path/Location
8654,Supporting,Purpose,cty+AF8-peripheral,+ACI-The situation that the +ACM-Supporter wishes to bring about by supporting the +ACM-Supported. 

+ADw-ex+AD4-The porch tower of Saint+AC0-Germain+AC0-des+AC0-Pr+//3//Q-s is sturdily +ADw-t+AD4-buttressed+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Purpose+ACIAIgA+-to support the weight of its massive bells+ADw-/fex+AD4APA-/ex+AD4-.+ACI-,Goal/Result
3459,Surpassing,Standard+AF8-item,cty+AF8-core,The +ACM-Standard+AF8-item denotes the entities that are exceeded by the +ACM-Item with regard to the +ACM-Attribute.,Path/Location
3460,Surpassing,Profiled+AF8-item,cty+AF8-core,The +ACM-Profiled+AF8-item is the entity that is located closest to the end of the scale evoked by some +ACM-Attribute.,Path/Location
3461,Surpassing,Attribute,cty+AF8-core,The +ACM-Attribute is a property that evokes a scale along which the +ACM-Item is located closer to one extreme in  comparison to the +ACM-Standard+AF8-item.,Path/Location
3464,Surpassing,Standard+AF8-attribute,cty+AF8-core,The +ACM-Standard+AF8-attribute is used when the standard is a specific value on  a scale.,Path/Location
3465,Surpassing,Profiled+AF8-attribute,cty+AF8-core,The +ACM-Profiled+AF8-attribute is a particular value on a scale which is being compared to an +ACM-Attribute or +ACM-Standard+AF8-item.,Path/Location
3462,Surpassing,Extent,cty+AF8-peripheral,The +ACM-Extent is the degree to which the +ACM-Item surpasses the +ACM-Standard.,Path/Location
3463,Surpassing,Time,cty+AF8-peripheral,This FE identifies the +ACM-Time when the +ACM-Item is higher on the scale than the +ACM-Standard.,Time/Duration
4226,Surrendering,Fugitive,cty+AF8-core,The +ACM-Fugitive is wanted by the +ACM-Authorities and turns himself or herself in to the +ACM-Authorities.,Path/Location
4227,Surrendering,Authorities,cty+AF8-core,+ACI-The +ACM-Authorities are the officials, government or otherwise, who are in charge of initiating the criminal process.+ACI-,Path/Location
4228,Surrendering,Place,cty+AF8-peripheral,The +ACM-Place is the location where the surrendering occurs.,Path/Location
4229,Surrendering,Time,cty+AF8-peripheral,The +ACM-Time is when the +ACM-Fugitive surrenders.,Time/Duration
4231,Surrendering,Manner,cty+AF8-peripheral,This FE identifies the +ACM-Manner in which the +ACM-Fugitive surrenders to the +ACM-Authorities.,Path/Location
6497,Surrendering+AF8-possession,Surrenderer,cty+AF8-core,The person compelled to transfer the +ACM-Theme to the +ACM-Recipient.,Path/Location
6498,Surrendering+AF8-possession,Recipient,cty+AF8-core,The entity that ends up in possession of the +ACM-Theme.,Path/Location
6499,Surrendering+AF8-possession,Theme,cty+AF8-core,The object that changes possession.,Undergoer
6500,Surrendering+AF8-possession,Place,cty+AF8-peripheral,The +ACM-Place where the +ACM-Surrenderer gives the +ACM-Theme to the +ACM-Recipient.,Path/Location
6502,Surrendering+AF8-possession,Time,cty+AF8-peripheral,The +ACM-Time is when the +ACM-Surrenderer gives the +ACM-Theme to the +ACM-Recipient.,Path/Location
6503,Surrendering+AF8-possession,Purpose,cty+AF8-peripheral,The +ACM-Purpose for which the +ACM-Surrenderer gives the +ACM-Theme to the +ACM-Recipient.,Goal/Result
6504,Surrendering+AF8-possession,Means,cty+AF8-peripheral,The +ACM-Means by which the +ACM-Surrenderer gives the +ACM-Theme to the +ACM-Recipient.,Instrument
6505,Surrendering+AF8-possession,Manner,cty+AF8-peripheral,The +ACM-Manner is the manner in which the +ACM-Surrenderer gives the +ACM-Theme to the +ACM-Recipient.,Path/Location
11262,Surrounding,Figure,cty+AF8-core,+ACI-The +ACM-Figure is the entity located with respect to the +ACM-Ground.

+ADw-ex+AD4-He had +ADw-fex name+AD0AIgAi-Figure+ACIAIgA+-both hands+ADw-/fex+AD4- wrapped +ADw-t+AD4-around+ADw-/t+AD4- her arm .+ADw-/ex+AD4-+ACI-,Path/Location
11263,Surrounding,Ground,cty+AF8-core,The +ACM-Ground is the area that the +ACM-Figure surrounds.,Path/Location
11267,Surrounding,Profiled+AF8-region,cty+AF8-core,+ACI-The area or zone immediately external to the +ACM-Ground.  This FE excludes +ACM-Figure and is only used in particular constructions such as the following:

+ADw-ex+AD4-We looked +ADw-fex name+AD0AIgAi-Profiled+AF8-region+ACIAIgA+ADw-t+AD4-around+ADw-/t+AD4APA-/fex+AD4- the trees .+ADw-/ex+AD4-+ACI-,Path/Location
11264,Surrounding,Time,cty+AF8-peripheral,The +ACM-Time during which the +ACM-Figure is located around the +ACM-Ground.,Path/Location
7918,Surviving,Survivor,cty+AF8-core,The +ACM-Survivor lives through a +ACM-Dangerous+AF8-situation.,Path/Location
7919,Surviving,Dangerous+AF8-situation,cty+AF8-core,The +ACM-Dangerous+AF8-situation is one in which people are likely or expected to be negatively affected.,Path/Location
7920,Surviving,Place,cty+AF8-peripheral,The location where the +ACM-Survivor (primarily) lives during the +ACM-Dangerous+AF8-situation.,Path/Location
7921,Surviving,Time,cty+AF8-peripheral,The time at which the surviving takes place.,Path/Location
7922,Surviving,Means,cty+AF8-peripheral,An action performed by the +ACM-Survivor that enables them to live through the +ACM-Dangerous+AF8-situation.,Instrument
7923,Surviving,Degree,cty+AF8-peripheral,It identifies the +ACM-Degree to which the +ACM-Survivor survives.,Path/Location
7924,Surviving,Depictive,cty+AF8-peripheral,+ACI-It is a description of the +ACM-Survivor, during or after the +ACM-Dangerous+AF8-situation.+ACI-,Path/Location
4233,Suspicion,Authority,cty+AF8-core,The +ACM-Authority is the group or person who suspects the +ACM-Suspect of criminal activity.,Unclassified
4234,Suspicion,Suspect,cty+AF8-core,The +ACM-Suspect is the target of the +ACM-Authority s suspicion.,Unclassified
4235,Suspicion,Incident,cty+AF8-core,The (typically criminal) +ACM-Incident in which the +ACM-Suspect is suspected of being involved.,Unclassified
4236,Suspicion,Time,cty+AF8-peripheral,When the suspecting takes place.,Time/Duration
2192,Symmetrical+AF8-collective+AF8-reciprocality,Protagonists,cty+AF8-core,+ACI-All the participants in an event or situation, viewed as symmetrically contributing or participating in the situation.

+ADw-ex+AD4APA-fex name+AD0AIgAi-Protagonists+ACIAIgA+-We+ADw-/fex+AD4- are +ADw-t+AD4-alike+ADw-/t+AD4- .+ADw-/ex+AD4-+ACI-,Path/Location
13296,Symptoms,Symptom,cty+AF8-core,+ACI-Any alteration, physical of psychological, experienced by the +ACM-Patient.+ACI-,Path/Location
13297,Symptoms,Patient,cty+AF8-core,The Patient is the affected entity.,Undergoer
13298,Symptoms,Descriptor,cty+AF8-peripheral,Any description of the +ACM-Symptom.,Path/Location
13299,Symptoms,Condition,cty+AF8-peripheral,Medical condition associated to the +ACM-Symptom.,Path/Location
13300,Symptoms,Body+AF8-part,cty+AF8-peripheral,The part of the body affected by the +ACM-Symptom.,Path/Location
13301,Symptoms,Duration,cty+AF8-peripheral,How long the +ACM-Symptom lasts.,Path/Location
13302,Symptoms,Frequency,cty+AF8-peripheral,How often the +ACM-Symptoms occur.,Path/Location
13303,Symptoms,Intensity,cty+AF8-peripheral,Describes the intensity of the +ACM-Symptom.,Path/Location
7092,System,Component+AF8-entities,cty+AF8-core,The entities that function together as a unit.,Path/Location
7093,System,Complex,cty+AF8-core,The unit formed by the +ACM-Component+AF8-entities.,Unclassified
7094,System,Function,cty+AF8-core,The activity that the +ACM-Complex entity performs by virtue of its +ACM-Component+AF8-entities interacting.,Path/Location
7097,System,Salient+AF8-entity,cty+AF8-core,The kind of entity that the +ACM-Complex operates on as part of its +ACM-Function.,Path/Location
9846,System+AF8-complexity,System,cty+AF8-core,The complete entity or system whose complexity is under consideration.,Path/Location
9847,System+AF8-complexity,Degree,cty+AF8-peripheral,The +ACM-Dimension provides domain specific information about the +ACM-System.,Path/Location
9848,System+AF8-complexity,Dimension,cty+AF8-peripheral,This frame element situates the System within a certain domain.,Path/Location
13367,Take+AF8-a+AF8-medical+AF8-exam,Medical+AF8-exam,cty+AF8-core,Medical exam that a +ACM-Patient needs to undergo.,Path/Location
13368,Take+AF8-a+AF8-medical+AF8-exam,Pacient,cty+AF8-core,The entity undergoing the +ACM-Medical+AF8-exam.,Unclassified
13369,Take+AF8-a+AF8-medical+AF8-exam,Health+AF8-professional,cty+AF8-peripheral,The Health+AF8-professional responsible for ordering or carrying out the exam.,Unclassified
13370,Take+AF8-a+AF8-medical+AF8-exam,Place,cty+AF8-peripheral,The place where the exam takes place.,Path/Location
13371,Take+AF8-a+AF8-medical+AF8-exam,Time,cty+AF8-peripheral,The moment the exam is carried out.,Time/Duration
13372,Take+AF8-a+AF8-medical+AF8-exam,Descriptor,cty+AF8-peripheral,Description or additional information about the Medical+AF8-exam.,Path/Location
13373,Take+AF8-a+AF8-medical+AF8-exam,Manner,cty+AF8-peripheral,Any description of the exam that is not covered by more specific FEs.,Path/Location
13374,Take+AF8-a+AF8-medical+AF8-exam,Purpose,cty+AF8-peripheral,The purpose of the exam.,Goal/Result
5600,Take+AF8-place+AF8-of,New,cty+AF8-core,The new filler of the +ACM-Role that was previously occupied by the +ACM-Old filler.,Path/Location
5601,Take+AF8-place+AF8-of,Role,cty+AF8-core,The category that the +ACM-New and +ACM-Old entities fit into as a result of the +ACM-Function they serve.,Path/Location
5602,Take+AF8-place+AF8-of,Function,cty+AF8-core,The (generally desirable) state of affairs that the +ACM-New and +ACM-Old entities are involved in bringing about.,Path/Location
5603,Take+AF8-place+AF8-of,Old,cty+AF8-core,The entity that occupied the +ACM-Role or served the +ACM-Function before the +ACM-New filler.,Path/Location
5604,Take+AF8-place+AF8-of,Time,cty+AF8-peripheral,The time at which the +ACM-New takes up the +ACM-Role previously occupied by the +ACM-Old.,Path/Location
5605,Take+AF8-place+AF8-of,Degree,cty+AF8-peripheral,A +ACM-Degree of replacement is generally only possible when +ACM-New entities replace +ACM-Old entities in multiple contexts.,Time/Duration
5606,Take+AF8-place+AF8-of,Manner,cty+AF8-peripheral,+ACI-Any description of the event which is not covered by more specific FEs, including epistemic modification secondary effects (quietly, loudly), and general descriptions comparing events (the same way).  The rapidity of replacement is also indicated as +ACM-Manner.+ACI-,Path/Location
13824,Take+AF8-place+AF8-of,Means,cty+AF8-peripheral,+ACI-An event or situation that directly caused by the +ACM-New entity, allowing it to displace the +ACM-Oldentity and fill its +ACM-Role.

+ADw-ex+AD4-Honey +ADw-t+AD4-substitutes+ADw-/t+AD4- for syrup in this recipe +ADw-fex name+AD0AIgAi-Means+ACIAIgA+-by making up the sugar component+ADw-/fex+AD4- .+ADw-/ex+AD4-+ACI-,Instrument
13825,Take+AF8-place+AF8-of,Duration,cty+AF8-peripheral,The amount of time that the +ACM-New entity is in the +ACM-Role.,Path/Location
3897,Taking,Agent,cty+AF8-core,The person who takes possession of the +ACM-Theme.,Participant
3898,Taking,Theme,cty+AF8-core,The +ACM-Agent takes possession of the +ACM-Theme.,Undergoer
3899,Taking,Source,cty+AF8-core,The location of the +ACM-Theme prior to the taking.,Path/Location
3900,Taking,Place,cty+AF8-peripheral,Where the taking takes place.,Path/Location
3901,Taking,Time,cty+AF8-peripheral,When the taking takes place.,Time/Duration
3902,Taking,Manner,cty+AF8-peripheral,The +ACM-Manner of the taking.,Manner/Means
3903,Taking,Means,cty+AF8-peripheral,The intermediate action taken by the +ACM-Agent to take the +ACM-Theme.,Instrument
3904,Taking,Purpose,cty+AF8-peripheral,The +ACM-Purpose for the taking.,Goal/Result
10497,Taking+AF8-captive,Captive,cty+AF8-core,The entity which is captured.,Unclassified
10498,Taking+AF8-captive,Agent,cty+AF8-core,The +ACM-Agent brings the +ACM-Captive into custody.,Participant
10507,Taking+AF8-captive,Cause,cty+AF8-core,The +ACM-Cause is the non+AC0-sentient entity which is responsible for restricting the movement or location of the +ACM-Captive.,Cause/Stimulus
10502,Taking+AF8-captive,Time,cty+AF8-peripheral,When the event occurs.,Time/Duration
10503,Taking+AF8-captive,Purpose,cty+AF8-peripheral,The purpose for which the +ACM-Agent takes the +ACM-Captive into custody.,Goal/Result
10504,Taking+AF8-captive,Means,cty+AF8-peripheral,An intentional action performed by the +ACM-Agent that accomplishes the action indicated by the target. ,Instrument
10505,Taking+AF8-captive,Manner,cty+AF8-peripheral,+ACI-Any description of the event (or state) which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), force (hard, softly), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of the +ACM-Agent that affect the action (presumptuously, coldly, deliberately, eagerly, carefully).+ACI-,Path/Location
12465,Taking+AF8-captive,Place,cty+AF8-peripheral,This FE identifies the +ACM-Place where the event occurs.,Path/Location
5930,Taking+AF8-sides,Cognizer,cty+AF8-core,The individual that holds an opinion on an +ACM-Issue or Side.,Path/Location
5931,Taking+AF8-sides,Issue,cty+AF8-core,+ACI-The matter, usually concerning a course of action, which the +ACM-Cognizer has a positive or negative opinion about.+ACI-,Path/Location
5932,Taking+AF8-sides,Side,cty+AF8-core,The party or individual (generally associated with a particular position on an +ACM-Issue) that the +ACM-Cognizer has an opinion about.,Path/Location
5936,Taking+AF8-sides,Action,cty+AF8-core,An action taken by a +ACM-Side or a view that the +ACM-Side takes on an issue which the +ACM-Cognizer either supports or opposes.,Path/Location
5933,Taking+AF8-sides,Degree,cty+AF8-peripheral,The +ACM-Degree to which the +ACM-Cognizer supports or opposes something.,Path/Location
5934,Taking+AF8-sides,Time,cty+AF8-peripheral,The time period during which the +ACM-Cognizer has the indicated point of view towards the +ACM-Issue.,Path/Location
5939,Taking+AF8-sides,Manner,cty+AF8-peripheral,+ACI-Any description of the Taking+AF8-sides which is not covered by more specific FEs, including epistemic modification secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of the +ACM-Cognizer that affect the action (reluctantly, meekly).+ACI-,Path/Location
5941,Taking+AF8-sides,Place,cty+AF8-peripheral,The location where the +ACM-Cognizer takes +ACM-Sides on an +ACM-Issue .,Path/Location
4950,Taking+AF8-time,Activity,cty+AF8-core,The event which requires some +ACM-Time+AF8-length for completion.,Unclassified
4952,Taking+AF8-time,Time+AF8-length,cty+AF8-core,The amount of time required for the +ACM-Activity.,Time/Duration
4953,Taking+AF8-time,Degree,cty+AF8-core,A modifier expressing  the deviation of the +ACM-Time+AF8-length from the norm.,Path/Location
4956,Taking+AF8-time,Agent,cty+AF8-core,The individual who performs the +ACM-Activity.,Participant
4951,Taking+AF8-time,Attribute,cty+AF8-peripheral,The durational feature of the +ACM-Activity.,Path/Location
4954,Taking+AF8-time,Time,cty+AF8-peripheral,The +ACM-Time at which the +ACM-Activity takes place.,Path/Location
1033,Talking+AF8-into,Speaker,cty+AF8-core,The +ACM-Speaker intends through the use of language to get another person to act.,Path/Location
1034,Talking+AF8-into,Content,cty+AF8-core,The wish for action on the +ACM-Addressee s part  that the +ACM-Speaker expresses.,Path/Location
1035,Talking+AF8-into,Addressee,cty+AF8-core,The person that the Speaker seeks to influence to act.,Path/Location
1036,Talking+AF8-into,Means,cty+AF8-peripheral,Act of the +ACM-Speaker that enables them to persuade the +ACM-Addressee.,Instrument
1037,Talking+AF8-into,Goods,cty+AF8-peripheral,An entity that the +ACM-Speaker gets the +ACM-Addressee to give to them.,Path/Location
1038,Talking+AF8-into,Purpose,cty+AF8-peripheral,The state of affairs that the +ACM-Speaker hopes to bring about.,Goal/Result
1039,Talking+AF8-into,Instrument,cty+AF8-peripheral,An entity that the +ACM-Speaker manipulates to get the +ACM-Addressee to perform the +ACM-Content.,Instrument
1040,Talking+AF8-into,Place,cty+AF8-peripheral,The location where the +ACM-Speaker talks the +ACM-Addressee into performing the +ACM-Content.,Path/Location
9752,Tasting,Agent,cty+AF8-core,The person who eats or drinks the +ACM-Food.,Participant
9753,Tasting,Food,cty+AF8-core,The entity being tasted or ingested by the +ACM-Agent.,Unclassified
9754,Tasting,Means,cty+AF8-peripheral,The method in which the +ACM-Food is eaten or drunk if not covered by the +ACM-Instrument.,Instrument
9755,Tasting,Instrument,cty+AF8-peripheral,The object that the +ACM-Agent uses to try the +ACM-Food.,Instrument
9756,Tasting,Purpose,cty+AF8-peripheral,A more specific description of what the +ACM-Agent hopes to determine by trying the +ACM-Food.,Goal/Result
9757,Tasting,Time,cty+AF8-peripheral,The time at which the +ACM-Agent tries the +ACM-Food.,Path/Location
9758,Tasting,Place,cty+AF8-peripheral,The location where the scene of an +ACM-Agent trying +ACM-Food occurs.,Path/Location
9759,Tasting,Manner,cty+AF8-peripheral,A characterization of the +ACM-Agent as they try the +ACM-Food.,Path/Location
13907,Tax,Tax,cty+AF8-core,Tax,Unclassified
13908,Tax,Collector,cty+AF8-core,Collector,Path/Location
13909,Tax,Debtor,cty+AF8-core,Debtor,Path/Location
13910,Tax,Creator,cty+AF8-peripheral,Creator,Path/Location
13911,Tax,Name,cty+AF8-peripheral,Name,Unclassified
13912,Tax,Part,cty+AF8-peripheral,Part,Possession/Whole+AC0-Part
13913,Tax,Time+AF8-of+AF8-creation,cty+AF8-peripheral,Time+AF8-of+AF8-creation,Path/Location
13914,Tax,Type,cty+AF8-peripheral,Type,Unclassified
13915,Tax,Use,cty+AF8-peripheral,Use,Unclassified
13916,Tax,Jurisdiction,cty+AF8-peripheral,Jurisdiction,Unclassified
13596,Teaching+AF8-learning+AF8-process,Teacher,cty+AF8-core,Teacher,Unclassified
13598,Teaching+AF8-learning+AF8-process,Student,cty+AF8-core,Student,Unclassified
13604,Teaching+AF8-learning+AF8-process,Subject,cty+AF8-core,Subject,Participant
13605,Teaching+AF8-learning+AF8-process,Subjects,cty+AF8-core,Subjects,Participant
13607,Teaching+AF8-learning+AF8-process,Duration,cty+AF8-peripheral,Duration,Path/Location
13609,Teaching+AF8-learning+AF8-process,Education+AF8-institution,cty+AF8-peripheral,Education+AF8-institution,Path/Location
13610,Teaching+AF8-learning+AF8-process,Local,cty+AF8-peripheral,Local,Unclassified
13611,Teaching+AF8-learning+AF8-process,Goal,cty+AF8-peripheral,Goal,Goal/Result
13612,Teaching+AF8-learning+AF8-process,Type,cty+AF8-peripheral,Type,Unclassified
13613,Teaching+AF8-learning+AF8-process,Instrument,cty+AF8-peripheral,Instrument,Instrument
13550,Teaching+AF8-resource,Teaching+AF8-resource,cty+AF8-core,Teaching+AF8-resource,Unclassified
13555,Teaching+AF8-resource,Creator,cty+AF8-peripheral,Creator,Path/Location
13556,Teaching+AF8-resource,Material,cty+AF8-peripheral,Material,Path/Location
13559,Teaching+AF8-resource,Name,cty+AF8-peripheral,Name,Unclassified
13560,Teaching+AF8-resource,Creation+AF8-time,cty+AF8-peripheral,Creation+AF8-time,Path/Location
13561,Teaching+AF8-resource,Type,cty+AF8-peripheral,Type,Unclassified
13563,Teaching+AF8-resource,Usage,cty+AF8-peripheral,Usage,Unclassified
11065,Team,Members,cty+AF8-core,This FE identifies the people or things that form  the +ACM-Aggregate.,Path/Location
11066,Team,Team,cty+AF8-core,This FE identifies the collection of entities that are the +ACM-Team.,Path/Location
11071,Team,Activity,cty+AF8-core,+ACI-The job, obligation, or goal worked towards jointly by the +ACM-Members of the +ACM-Team.+ACI-,Path/Location
11072,Team,Parent+AF8-organization,cty+AF8-peripheral,The broader organization (if any) that members of a team belong to.,Path/Location
4652,Telling,Speaker,cty+AF8-core,The +ACM-Speaker is the sentient entity that produces the +ACM-Message.,Path/Location
4653,Telling,Addressee,cty+AF8-core,The +ACM-Addressee receives the +ACM-Message from the +ACM-Speaker.,Unclassified
4654,Telling,Message,cty+AF8-core,The +ACM-Message is the communication produced by the +ACM-Speaker.,Path/Location
4655,Telling,Topic,cty+AF8-core,The +ACM-Topic is a general description of the content of the +ACM-Message.,Path/Location
4658,Telling,Medium,cty+AF8-core,It is the +ACM-Medium in which the +ACM-Message is expressed.,Unclassified
4656,Telling,Manner,cty+AF8-peripheral,The +ACM-Manner describes the way in which the +ACM-Speaker delivers the +ACM-Message.,Manner/Means
4657,Telling,Means,cty+AF8-peripheral,The +ACM-Means describes the way the +ACM-Speaker accomplishes the task of giving the +ACM-Addressee the +ACM-Message.,Instrument
4659,Telling,Time,cty+AF8-peripheral,The time period during which the +ACM-Speaker informs the +ACM-Addressee of the +ACM-Message.,Time/Duration
4660,Telling,Place,cty+AF8-peripheral,The location in which the +ACM-Speaker informs the +ACM-Addressee of the +ACM-Message.,Path/Location
5137,Temperature,Entity,cty+AF8-core,The +ACM-Entity for which the temperature +ACM-Attribute is under consideration.,Path/Location
5138,Temperature,Attribute,cty+AF8-core,The feature of an +ACM-Entity which is under discussion.,Path/Location
5139,Temperature,Temperature,cty+AF8-core,A quantity or other characterization of the +ACM-Entity s state with respect to the temperature +ACM-Attribute.,Path/Location
5140,Temperature,Degree,cty+AF8-core,A modifier expressing  the deviation of the +ACM-Temperature from the norm.,Path/Location
8257,Temporal+AF8-collocation,Trajector+AF8-entity,cty+AF8-core,The entity that occurs at some time.,Path/Location
8258,Temporal+AF8-collocation,Landmark+AF8-event,cty+AF8-core,The event which designates the time at which a trajector occurs.,Path/Location
8260,Temporal+AF8-collocation,Trajector+AF8-period,cty+AF8-core,The period that occurs with respect to some other time.,Path/Location
8261,Temporal+AF8-collocation,Landmark+AF8-period,cty+AF8-core,+ACI-The period in which a trajector takes place. This period can be cyclical and, in that case, is interpreted contextually.+ACI-,Path/Location
8262,Temporal+AF8-collocation,Trajector+AF8-event,cty+AF8-core,The event that occurs at some time.,Path/Location
8263,Temporal+AF8-collocation,Landmark+AF8-entity,cty+AF8-core,The entity which designates the time of some trajector. Note: this FE is infrequent or non+AC0-existent in English and is included for completeness.,Path/Location
5128,Temporal+AF8-pattern,Process,cty+AF8-core,The larger event that is characterized by the recurring Subevents.,Path/Location
5129,Temporal+AF8-pattern,Subevent,cty+AF8-core,+ACI-The salient, punctual event that is construed as part of a +ACM-Process.+ACI-,Path/Location
5131,Temporal+AF8-pattern,Pattern,cty+AF8-core,The +ACM-Pattern that can be detected in the recurrence of  the +ACM-Subevents of the +ACM-Process .  ,Path/Location
5130,Temporal+AF8-pattern,Descriptor,cty+AF8-peripheral,A characterization of the Pattern in which the Subevents recur.,Path/Location
5132,Temporal+AF8-pattern,Type,cty+AF8-peripheral,An indication of a conventionally recognized subtype that the +ACM-Pattern belongs to.,Path/Location
6367,Temporal+AF8-subregion,Subpart,cty+AF8-core,The part of the +ACM-Time+AF8-period which is profiled.,Possession/Whole+AC0-Part
6369,Temporal+AF8-subregion,Time+AF8-period,cty+AF8-core,A temporal span conceived of as a whole.,Time/Duration
6370,Temporal+AF8-subregion,Time,cty+AF8-peripheral,This FE indicates the +ACM-Time that is being referred to.,Path/Location
10108,Temporary+AF8-group,Temporary+AF8-group,cty+AF8-core,The group formed temporarily from a larger group for a particular purpose.,Unclassified
10109,Temporary+AF8-group,Members,cty+AF8-core,The people belonging to the +ACM-Temporary+AF8-group.,Path/Location
10116,Temporary+AF8-group,Parent+AF8-organization,cty+AF8-core,The +ACM-Parent+AF8-organization is the larger group from which members are selected to be part of the +ACM-Temporary+AF8-group.,Path/Location
10110,Temporary+AF8-group,Purpose,cty+AF8-peripheral,The reason for which an +ACM-Temporary+AF8-group is formed.,Goal/Result
10114,Temporary+AF8-group,Place,cty+AF8-peripheral,+ACI-This FE describes the general location where the +ACM-Temporary+AF8-group operates, but does not indicate the possessor of the +ACM-Temporary+AF8-group.+ACI-,Path/Location
10812,Temporary+AF8-leave,Person,cty+AF8-core,The person who is absent from his or her +ACM-Activity for a +ACM-Duration of time.,Path/Location
10813,Temporary+AF8-leave,Activity,cty+AF8-core,This FE describes the activity or responsiblilities from which the +ACM-Person is taking a temporary leave.,Unclassified
10814,Temporary+AF8-leave,Duration,cty+AF8-core,The amount of time the +ACM-Person is absent from his or her +ACM-Activity.  This can also be expressed as a description of a duration.,Path/Location
10815,Temporary+AF8-leave,Location,cty+AF8-peripheral,The place in which the +ACM-Person spends his or her leave.,Path/Location
10816,Temporary+AF8-leave,Type,cty+AF8-peripheral,The kind of leave being taken by the +ACM-Person.,Unclassified
10820,Temporary+AF8-leave,Purpose,cty+AF8-peripheral,The +ACM-Person s intended purpose for the temporary leave.,Goal/Result
10821,Temporary+AF8-leave,Time,cty+AF8-peripheral,The time at which the leave occurs.,Path/Location
8195,Temporary+AF8-stay,Guest,cty+AF8-core,The +ACM-Guest remains for a relatively short period of time in the +ACM-Location.,Path/Location
8196,Temporary+AF8-stay,Location,cty+AF8-core,The +ACM-Location where the +ACM-Guest spends a short amount of time.,Path/Location
8200,Temporary+AF8-stay,Host,cty+AF8-core,+ACI-The +ACM-Host is living at the +ACM-Location on a permanent basis, and is allowing the +ACM-Guest to stay there.+ACI-,Path/Location
8197,Temporary+AF8-stay,Duration,cty+AF8-peripheral,The length of time that the +ACM-Guest remains at the +ACM-Location.,Path/Location
8199,Temporary+AF8-stay,Time,cty+AF8-peripheral,The time at which the temporary stay takes place.,Path/Location
8201,Temporary+AF8-stay,Purpose,cty+AF8-peripheral,The activity that the +ACM-Guest hopes to achieve by the stay.,Goal/Result
8202,Temporary+AF8-stay,Means,cty+AF8-peripheral,An action of the +ACM-Guest that brings about their ability to stay at the +ACM-Location.,Instrument
8203,Temporary+AF8-stay,Manner,cty+AF8-peripheral,Any description of the type of event by comparison to other events (the same way) or by characterizing a state of the +ACM-Guest that affects the action.,Path/Location
8207,Temporary+AF8-stay,Place,cty+AF8-peripheral,The +ACM-Place indicates the larger physical setting of the temporary stay.,Path/Location
10961,Temporary+AF8-transfer+AF8-scenario,Theme,cty+AF8-core,The object that is transferred from the +ACM-Lender to the +ACM-Borrower for a +ACM-Duration.,Undergoer
10962,Temporary+AF8-transfer+AF8-scenario,Lender,cty+AF8-core,The person or institution who gives the +ACM-Theme to the +ACM-Borrower for a +ACM-Duration.,Path/Location
10963,Temporary+AF8-transfer+AF8-scenario,Borrower,cty+AF8-core,The person or institution who receives the +ACM-Theme from the +ACM-Lender for a +ACM-Duration.,Path/Location
10964,Temporary+AF8-transfer+AF8-scenario,Duration,cty+AF8-peripheral,The amount of time in which the +ACM-Borrower has possession of the +ACM-Theme.,Time/Duration
6653,Terms+AF8-of+AF8-agreement,Agreement,cty+AF8-core,A mutual commitment to an obligation made by two or more parties.,Path/Location
6654,Terms+AF8-of+AF8-agreement,Regulated+AF8-entity,cty+AF8-core,+ACI-A salient entity, an activity or behavior by the parties to the agreement to which a particular stipulation pertains.+ACI-,Path/Location
6655,Terms+AF8-of+AF8-agreement,Requirements,cty+AF8-core,The +ACM-Requirements that a particular stipulation of the +ACM-Agreement imposes on one or both of the parties.,Path/Location
6656,Terms+AF8-of+AF8-agreement,Desired+AF8-state+AF8-of+AF8-affairs,cty+AF8-core,An event or state of affairs that is desirable to some or all of the parties to the +ACM-Agreement and which is conditional on the +ACM-Requirements being met.,Path/Location
6657,Terms+AF8-of+AF8-agreement,Party,cty+AF8-core,A party who demands that certain +ACM-Requirements be met before they will enter into an +ACM-Agreement or allow a +ACM-Desired+AF8-state+AF8-of+AF8-affairs to be realized.,Path/Location
7819,Terrorism,Terrorist,cty+AF8-core,The +ACM-Terrorist commits the +ACM-Act of terror for political or ideological gains.,Unclassified
